"logS","smiles","Category"
-1.9362,"CC(C)(C)NCc1cccc(S(=O)(=O)c2ccc(S(N)(=O)=O)s2)c1","no soluble"
-1.9109,"NS(=O)(=O)c1ccc(S(=O)(=O)c2ccccc2CNCc2ccccn2)s1","no soluble"
-2.4608,"CCN(CC)Cc1ccc(S(=O)(=O)c2ccc(S(N)(=O)=O)s2)cc1O","no soluble"
-3.0244,"COc1ccc(S(=O)(=O)c2ccc(S(N)(=O)=O)o2)cc1","no soluble"
-2.4027,"NS(=O)(=O)c1ccc(S(=O)(=O)c2ccc(O)cc2)o1","no soluble"
-4.4492,"Cc1ccc(C(=O)c2ccc(S(N)(=O)=O)s2)cc1","no soluble"
-3.7801,"Cc1ccc(S(=O)(=O)c2ccc(S(N)(=O)=O)o2)cc1","no soluble"
-2.352,"CNCc1ccc(C(=O)c2ccc(S(N)(=O)=O)s2)cc1","no soluble"
-2.003,"CC(C)CNCc1ccc(C(=O)c2ccc(S(N)(=O)=O)s2)cc1","no soluble"
-3.3319,"NS(=O)(=O)c1ccc(C(=O)c2ccc(CNCc3ccccc3)cc2)s1","no soluble"
-2.1669,"CCCCNCc1ccc(C(=O)c2ccc(S(N)(=O)=O)s2)cc1","no soluble"
-1.4812,"NS(=O)(=O)c1ccc(C(=O)c2ccc(CN3CCOCC3)cc2)s1","no soluble"
-1.8802,"CN1CCN(Cc2ccc(C(=O)c3ccc(S(N)(=O)=O)s3)cc2)CC1","no soluble"
-1.0324,"CCN(CC)Cc1cc(C(=O)c2ccc(S(N)(=O)=O)s2)ccc1O","no soluble"
1.58,"O=C(C)N","soluble"
1.34,"NNC","soluble"
1.22,"O=C(C)O","soluble"
1.15,"N1CCCC1","soluble"
1.12,"O=C(N)NO","soluble"
1.11,"O=C(C)N(C)C","soluble"
1.1,"[nH0]1cccc[nH0]1","soluble"
1.1,"[nH0]1ccc[nH0]c1","soluble"
1.09,"OCC(C(C(C(CO)O)O)O)O","soluble"
1.08,"O=C(CC(C)N)O","soluble"
1.07,"N1CCNCC1","soluble"
1.07,"N1CCCCC1","soluble"
1.02,"c1c(O)cc[nH0]c1","soluble"
1.02,"c1c(O)[nH0]ccc1","soluble"
1,"O=C(O)CCCC(O)=O","soluble"
1,"C1N(C)CCOC1","soluble"
0.97,"O=C(N)OC","soluble"
0.96,"CN1C(=O)C=CC=C1","soluble"
0.85,"O=C(N)OCC","soluble"
0.81,"c1c(O)cc(cc1)O","soluble"
0.76,"c1cc[nH0]cc1","soluble"
0.74,"N1CCNCC1C","soluble"
0.64,"OCC1(C(C(C(CO1)O)O)O)O","soluble"
0.62,"c1c(O)c(O)ccc1","soluble"
0.61,"O=C(N)c1ccc[nH0]c1","soluble"
0.59,"C=1C(=O)NC=NC1","soluble"
0.58,"O=CCC","soluble"
0.58,"O=COC","soluble"
0.57,"O=CC=C","soluble"
0.56,"C1CCCO1","soluble"
0.52,"O=C(C)CC","soluble"
0.49,"C1C(C)NCC(C)N1","soluble"
0.45,"c1c(C)[nH0]c(cc1)C","soluble"
0.4,"c1c(C)ccc(C)[nH0]1","soluble"
0.39,"OC1C(COC(C1O)O)O","soluble"
0.38,"c1c(C)cc(C)[nH0]c1","soluble"
0.38,"Cc1c(C)ccc[nH0]1","soluble"
0.36,"C1=CC=C2C3CC(CNC3)CN2C1=O","soluble"
0.35,"OC1C(O)C(C(C(C1O)O)O)O","soluble"
0.32,"O=CC=CC","soluble"
0.31,"NC(CC)C(O)=O","soluble"
0.28,"O=C(C(C)C)O","soluble"
0.23,"C1N(C)CCCC1","soluble"
0.22,"O=C(C)CC(C)=O","soluble"
0.15,"O=COCC","soluble"
0.15,"N#CC=C","soluble"
0.11,"O1CCCC1C","soluble"
0.1,"O=C(OC(C)(C)C)N","soluble"
0.08,"CC(CC)(C)O","soluble"
0.07,"c1c(NN)cccc1","soluble"
0.04,"OCC(C)C","soluble"
0.04,"[O-][S+2]([O-])(CC)CC","soluble"
0.02,"c1c2c([nH0]cc[nH0]2)[nH0]c[nH0]1","soluble"
0.01,"NNC(=O)c1cc[nH0]cc1","soluble"
0,"c1c(O)cccc1","soluble"
-0.01,"O=CCCC","soluble"
-0.02,"C1C2CCC(C(C1O)C(O)=O)N2C","soluble"
-0.03,"C1CCCOC1","soluble"
-0.06,"O=C1C(CC)NC(N1)=O","soluble"
-0.07,"o1c(C)cc([nH0]1)O","soluble"
-0.09,"CC(C(C(O)=O)N)O","soluble"
-0.12,"[nH0]1c(C)[nH0]c2c([nH0]cc[nH0]2)c1","soluble"
-0.13,"CC(C)(C(C(O)=O)N)S","soluble"
-0.17,"[nH]1cccc1","soluble"
-0.17,"OC1C(CC(C(C1O)O)O)O","soluble"
-0.17,"CN1c2c(C(N(C)C1=O)=O)[nH0](CC(CO)O)c[nH0]2","soluble"
-0.17,"C1N(N=O)CCCC1","soluble"
-0.19,"O=C(C)CCC","soluble"
-0.19,"O=C(O)CCC","soluble"
-0.2,"CN(C)NC(CCC(O)=O)=O","soluble"
-0.2,"O=C(O)CCC(O)=O","soluble"
-0.2,"CC(C(C)C)O","soluble"
-0.24,"CCC(CC)O","soluble"
-0.27,"OC(C1C(C2CCC1O2)C(O)=O)=O","soluble"
-0.29,"OC(C(C)(C)C(C)(CC(O)=O)C(O)=O)=O","soluble"
-0.29,"c1c(O)c(CO)ccc1","soluble"
-0.3,"O=C(N)OCC(C)C","soluble"
-0.31,"NC(N)=NC#N","soluble"
-0.38,"CCC(C)(CC)O","soluble"
-0.38,"c1c(N)ccc(c1)N","soluble"
-0.4,"c1c(CO)cccc1","soluble"
-0.42,"O=C(C(CCSC)N)O","soluble"
-0.42,"Nc1c(N)cccc1","soluble"
-0.42,"c1ccccc1C(C(C)NC)O","soluble"
-0.44,"C1C(O)CCCC1","soluble"
-0.45,"O=C(C)CC1CCCCN1","soluble"
-0.46,"c1c(O)ccc[nH0]1","soluble"
-0.46,"COC(=O)c1ccc[nH0]c1","soluble"
-0.47,"[nH0]1c2[nH0]c[nH0]c(C)c2[nH0]cc1","soluble"
-0.48,"c1ccccc1C(CN)O","soluble"
-0.48,"CN1C2CC(CC1C1C2O1)OC(C(c1ccccc1)CO)=O","soluble"
-0.5,"OC(CCN)C(NC1CC(C(C(C1OC1C(C(C(C(CO)O1)O)N)O)O)OC1C(C(C(C(CN)O1)O)O)O)N)=O","soluble"
-0.5,"CC(CCO)(C)C","soluble"
-0.53,"O=C(C(Cc1c[nH]c[nH0]1)N)O","no soluble"
-0.54,"OCC(CC)C(CCC)O","no soluble"
-0.55,"O=C(C(CCC(N)=O)N)O","no soluble"
-0.59,"O1CC1C","no soluble"
-0.6,"C1C(=O)CCCC1","no soluble"
-0.6,"O=C(C)OCC(COC(C)=O)OC(C)=O","no soluble"
-0.62,"CC(C(C)(C)C)O","no soluble"
-0.63,"CN(C=1C(=O)N(c2ccccc2)N(C1C)C)C","no soluble"
-0.66,"O=C(N)OCCCC","no soluble"
-0.68,"c1c(O)cccc1C","no soluble"
-0.68,"c1c(NC=O)cccc1","no soluble"
-0.7,"c1c(O)ccc(c1)Cl","no soluble"
-0.7,"c1c(O)cccc1Cl","no soluble"
-0.7,"c1c(O)ccc(c1)C","no soluble"
-0.7,"CCC(C(C)C)O","no soluble"
-0.71,"c1c(OCCO)cccc1","no soluble"
-0.72,"O=C(C)OCCC","no soluble"
-0.72,"CC(C(C)(C)O)(C)C","no soluble"
-0.72,"Oc1c(N)cccc1","no soluble"
-0.74,"CCOC(=O)C=C","no soluble"
-0.74,"c1c(O)ccc(c1)[N+]([O-])=O","no soluble"
-0.74,"c1c(NO)cccc1","no soluble"
-0.74,"O=C(CC(C(O)=O)N)N","no soluble"
-0.77,"OCC1C(C(C(C(OCC2C(C(C(C(OC(c3ccccc3)C#N)O2)O)O)O)O1)O)O)O","no soluble"
-0.78,"[nH0]1c2ccccc2[nH][nH0]1","no soluble"
-0.8,"c1c(N)ccc(c1)O","no soluble"
-0.8,"CN1C(=O)NC(C=C1)=O","no soluble"
-0.8,"CCCC(CC)O","no soluble"
-0.8,"O=C(C(=C)C)OC","no soluble"
-0.8,"NC(OCC(C)(C)C)=O","no soluble"
-0.82,"O=C(CC(=O)OCC)OCC","no soluble"
-0.82,"o1cccc1","no soluble"
-0.82,"O=C(CCC)OC","no soluble"
-0.83,"[O-][S+](CC=C)SCC=C","no soluble"
-0.83,"O=C(C=C)CCC","no soluble"
-0.84,"c1c(C(=O)O)c[nH0]cc1","no soluble"
-0.85,"O=CCCCC","no soluble"
-0.85,"O=C(N(C)N=O)N","no soluble"
-0.85,"c1c(C)cc(cc1)N","no soluble"
-0.85,"CCC(CC)(CC)O","no soluble"
-0.85,"OCc1ccccc1OC1C(C(C(C(CO)O1)O)O)O","no soluble"
-0.86,"c1c(C=O)c(O)ccc1","no soluble"
-0.87,"c1c(Cl)[nH0]c2c(c[nH0]c[nH0]2)[nH0]1","no soluble"
-0.88,"OC1CCC(C)CC1","no soluble"
-0.88,"O=C(C)C(CCC)C(C)=O","no soluble"
-0.89,"BrCCl","no soluble"
-0.9,"O=C(C)NC(N)=O","no soluble"
-0.91,"c1c(OC)[nH0]c2c(c[nH0]c[nH0]2)[nH0]1","no soluble"
-0.92,"OC(C)c1ccccc1","no soluble"
-0.92,"CC(CC(C)(C)O)C","no soluble"
-0.96,"N#CCC=CC","no soluble"
-0.96,"O=C(N)c1ccccc1","no soluble"
-0.96,"c1c(O)ccc(c1)C=O","no soluble"
-0.97,"O=C1c2c(N(C(=O)N1C)C)[nH0]c[nH0]2C","no soluble"
-0.98,"O=C(C)Nc1ccc(cc1)N","no soluble"
-0.99,"COCCCC","no soluble"
-1,"IC","no soluble"
-1,"CCCC(C)(CC)O","no soluble"
-1.03,"CC(=O)Nc1ccc(cc1)O","no soluble"
-1.04,"C1c2c(cccc2)NC1","no soluble"
-1.07,"O=C1C(=CNC(=O)N1)F","no soluble"
-1.09,"c1c(Br)ccc(c1)O","no soluble"
-1.09,"BrCC","no soluble"
-1.1,"CC(OC(C)C)C","no soluble"
-1.1,"c1c(OCC(=O)O)cccc1","no soluble"
-1.11,"[nH0]1c(OC)[nH0]cc2c1[nH0]cc[nH0]2","no soluble"
-1.11,"[nH0]1c(OC)c2c([nH0]cc[nH0]2)[nH0]c1","no soluble"
-1.12,"c1c(CCN)ccc(c1)O","no soluble"
-1.13,"O=C1CC(CC(C2CC(C)CC(C)C2=O)O)CC(N1)=O","no soluble"
-1.14,"OCCCC(C)C","no soluble"
-1.14,"O=C1N=C(N)C=CN1","no soluble"
-1.16,"o1c2ccccc2[nH0]c1","no soluble"
-1.16,"ClCC[S+]([O-])CCCl","no soluble"
-1.19,"Cc1c(O)ccc(C)c1","no soluble"
-1.19,"c1c(C=O)cccc1","no soluble"
-1.2,"c1c(CO)ccc(c1)C","no soluble"
-1.2,"C1=CC2CC1C(C2C(=O)OC)C(=O)OC","no soluble"
-1.21,"CC(COC(=O)C=C)C","no soluble"
-1.22,"CC(C)(C)NCC(c1ccc(c(c1)CO)O)O","no soluble"
-1.22,"CC(C(C(C)C)O)C","no soluble"
-1.23,"c1cccc2c(CC(C(O)=O)N)c[nH]c12","no soluble"
-1.23,"[O-][S+2]([O-])(NC(C)=O)c1ccc(cc1)N","no soluble"
-1.24,"O=C(C)OCCCC","no soluble"
-1.24,"OCCCCCC","no soluble"
-1.25,"O=C1C(=O)C(NC(N1)=O)=O","no soluble"
-1.27,"CCC(C)(C(C)(C)C)O","no soluble"
-1.28,"O=C(C)c1ccccc1","no soluble"
-1.28,"O=C(C)c1cccc(c1)N","no soluble"
-1.28,"O=C(CCC)OCC","no soluble"
-1.29,"ClC(C)Cl","no soluble"
-1.3,"O=C(C)Nc1ccc(cc1)OC","no soluble"
-1.3,"c1c2ccc[nH0]c2ccc1","no soluble"
-1.3,"O=CCCCCC","no soluble"
-1.33,"O=C(C)Nc1ccccc1","no soluble"
-1.33,"O=C(C)CCC(C)C","no soluble"
-1.36,"Oc1c(CC)cccc1","no soluble"
-1.36,"O=C(CCCC)OC","no soluble"
-1.37,"[O-][N+](NC(=N)N)=O","no soluble"
-1.37,"c1c(Cl)cc(cc1)N","no soluble"
-1.38,"c1c(CCCO)cccc1","no soluble"
-1.39,"O=C1NC(C(C(=O)N1)(CC)CC)=O","no soluble"
-1.4,"c1c(C)cc(C)cc1O","no soluble"
-1.4,"CCN(CCOC(=O)c1ccc(cc1)N)CC","no soluble"
-1.4,"O=C(C)Nc1ccccc1Cl","no soluble"
-1.4,"CCCC(CCC)O","no soluble"
-1.41,"c1c(CCC(=O)O)cccc1","no soluble"
-1.42,"O=C(C)CCCCC","no soluble"
-1.42,"[nH0]1c(cccc1)c1cccc[nH0]1","no soluble"
-1.43,"Cc1c(C)c(O)ccc1","no soluble"
-1.45,"s1cccc1","no soluble"
-1.45,"c1c2cc[nH0]cc2ccc1","no soluble"
-1.47,"c1c(C(=O)O)csc1","no soluble"
-1.49,"c1c(C=O)ccc(c1)OC","no soluble"
-1.5,"ClCC[S+2]([O-])([O-])CCCl","no soluble"
-1.51,"N=C(NCC(=O)O)N","no soluble"
-1.52,"c1c2ccccc2[nH]c1","no soluble"
-1.52,"CCCC(CO)(C)C","no soluble"
-1.52,"O=C(O)c1ccccc1N","no soluble"
-1.52,"O1C2C34CCN(C)C(Cc5ccc(c1c45)OC)C3C=CC2O","no soluble"
-1.53,"c1c(CN)cccc1","no soluble"
-1.54,"c1c(cc[nH0]c1)c1cc[nH0]cc1","no soluble"
-1.54,"Cc1c(O)cc(C)cc1","no soluble"
-1.55,"CC(CCCO)(C)C","no soluble"
-1.55,"O=C(C1CCCCN1C)Nc1c(C)cccc1C","no soluble"
-1.55,"c1c(SC)[nH0]c2c(c[nH0]c[nH0]2)[nH0]1","no soluble"
-1.55,"Oc1c(Cl)cc(cc1)Cl","no soluble"
-1.55,"CC(CCCCC)O","no soluble"
-1.56,"CC(CC(CCCC)=O)=O","no soluble"
-1.56,"c1c(O)c(OC)cc(c1)CC=C","no soluble"
-1.56,"O=C1N(C)C(C2=C(N1)NC(N2)=O)=O","no soluble"
-1.57,"Clc1c(C)cc(cc1)O","no soluble"
-1.57,"O=C(NC)Oc1ccccc1C1OCCO1","no soluble"
-1.58,"O=C(C)Nc1ccc(cc1)C=O","no soluble"
-1.59,"COC(=O)c1ccc(cc1)N","no soluble"
-1.6,"O1CC1c1ccccc1","no soluble"
-1.6,"ClCC(C)Cl","no soluble"
-1.6,"CC(CC(=O)CC(C)=O)C","no soluble"
-1.6,"c1ccc(C)c(c1C)N(C(C)C(=O)OC)C(COC)=O","no soluble"
-1.6,"c1c(C(F)(F)F)c(C(O)=O)ccc1","no soluble"
-1.6,"CN(C(=O)Nc1ccccc1)C","no soluble"
-1.61,"[O-][S+2](N)([O-])c1ccc(cc1)NC(C)=O","no soluble"
-1.61,"c1cc(ccc1CC1C(C(CN1)O)OC(C)=O)OC","no soluble"
-1.62,"O=C(NC)ON=C(C(C)(C)C)CSC","no soluble"
-1.62,"ClC(C(=O)N(CC=C)CC=C)Cl","no soluble"
-1.63,"c1c(C=O)cc2c(OCO2)c1","no soluble"
-1.64,"ClC(=C)Cl","no soluble"
-1.64,"[O-][S+2]1([O-])NC(c2c1cccc2)=O","no soluble"
-1.64,"CC1(C2CCC(C)(CC2)O1)C","no soluble"
-1.64,"O=C1NC(=O)NC(C1(CCCC)CC)=O","no soluble"
-1.66,"c1c(Cl)ccc(c1)N","no soluble"
-1.67,"O=C(OCC(C)(COC(N)=O)CCC)N","no soluble"
-1.67,"O=C(C)OC1CCCCC1","no soluble"
-1.68,"c1c([N+](=O)[O-])cc(cc1)C(O)=O","no soluble"
-1.7,"Clc1c(C(=O)O)c(c(cc1)Cl)OC","no soluble"
-1.7,"c1c(NCC)cccc1","no soluble"
-1.7,"O=CCCCCCC","no soluble"
-1.71,"BrC(C(F)(F)F)Cl","no soluble"
-1.71,"O=C1NC(=O)NC(C1(C(C)C)CC=C)=O","no soluble"
-1.73,"OC1(C=CC(=O)C=C1)c1cc(ccc1O)O","no soluble"
-1.74,"[O-][N+](c1c(O)cccc1)=O","no soluble"
-1.74,"ClC(C(Cl)Cl)Cl","no soluble"
-1.74,"[O-][S+2](N)([O-])c1ccc(cc1)C","no soluble"
-1.75,"O=C(CCCC)OCC","no soluble"
-1.76,"[nH0]1c(SC)[nH0]cc2c1[nH0]cc[nH0]2","no soluble"
-1.76,"O=C(N)c1ccccc1O","no soluble"
-1.76,"c1c(C)c(NC(CN(CC)CC)=O)c(cc1)C","no soluble"
-1.77,"O=C(C=CC=CC)O","no soluble"
-1.77,"S=C(N)Nc1ccccc1","no soluble"
-1.77,"S=C1SCC(=O)N1","no soluble"
-1.78,"c1c(O)ccc(c1)C(=O)OC","no soluble"
-1.78,"c1c(C(=O)OCCC)cc(c(c1O)O)O","no soluble"
-1.78,"O=C(C)Nc1ccc(cc1)F","no soluble"
-1.8,"c1c([N+](=O)[O-])cccc1","no soluble"
-1.8,"c1c(OC(=O)NC)cc(cc1)C","no soluble"
-1.8,"c1c(F)cccc1","no soluble"
-1.81,"OCCCCCCC","no soluble"
-1.82,"O=C(c1c(O)cccc1)O","no soluble"
-1.83,"O=C(C)N=C1N(N=C(S1)[S+2]([O-])(N)[O-])C","no soluble"
-1.84,"C1C23CC(=C)C1(CCC2C12C=CC(C(C)(C1C3C(O)=O)C(=O)O2)O)O","no soluble"
-1.85,"c1c(OC)cccc1","no soluble"
-1.86,"CCCC(C(=O)O)CCC","no soluble"
-1.87,"Oc1c2c(CCC34C=CC(CC23CCN4C)=O)ccc1OC","no soluble"
-1.87,"C1CCC(C)CC1=O","no soluble"
-1.89,"C12CC(CN3CCCCC23)C2CCCCN2C1","no soluble"
-1.89,"CC(=O)OCCCCC","no soluble"
-1.89,"C1C(C(=O)OCC)(CCN(C1)C)c1ccccc1","no soluble"
-1.89,"COc1c(OC)c2c(cc1)COC2=O","no soluble"
-1.89,"O=C(CCCCCCCC(=O)O)O","no soluble"
-1.9,"BrC(Cl)Br","no soluble"
-1.91,"C1C2CCC(CC1OC(C(c1ccccc1)CO)=O)N2C","no soluble"
-1.91,"O=C(C)Nc1ccc(cc1)OC(C)=O","no soluble"
-1.92,"O=C(CCC)OCCC","no soluble"
-1.92,"OC(=O)c1c(ccc(OC)c1OC)C=O","no soluble"
-1.92,"O=C(N)OCCCCCC","no soluble"
-1.92,"c1c(N(C)C)cccc1","no soluble"
-1.92,"c1c(NC(=O)CC)cccc1","no soluble"
-1.92,"O=C(C)OCCC(C)C","no soluble"
-1.93,"OC(=O)C1=CC(NC(N1)=O)=O","no soluble"
-1.93,"OC(c1ccccc1)C(c1ccccc1)O","no soluble"
-1.94,"[O-][S+2]([O-])(Nc1[nH0][nH0]c(CC)s1)c1ccc(cc1)N","no soluble"
-1.94,"[nH0]1c2cc(C)ccc2ccc1C","no soluble"
-1.95,"[nH0]1c(N(C)C)[nH0]c(C)c(C)c1OC(N(C)C)=O","no soluble"
-1.96,"[O-][N+](c1c(OC)cccc1)=O","no soluble"
-1.96,"[nH0]1c(C=CC(=O)O)c[nH]c1","no soluble"
-1.96,"[O-][N+](c1c(N)cccc1)=O","no soluble"
-1.97,"C1C=CCC=C1","no soluble"
-1.99,"C1c2cc(O)ccc2CCC1","no soluble"
-2,"ClC(C)(Cl)Cl","no soluble"
-2.02,"[O-][S+2](c1c(C)cccc1)([O-])N","no soluble"
-2.05,"O=C(C)CCCCCC","no soluble"
-2.05,"CC(Oc1c(OC(=O)NC)cccc1)C","no soluble"
-2.06,"[O-][S+2]([O-])(NC(NC1CCCCC1)=O)c1ccc(cc1)C(C)=O","no soluble"
-2.06,"c1c(C(=C)C(O)=O)cccc1","no soluble"
-2.06,"O=C1CC(CC=C1C)C(C)=C","no soluble"
-2.06,"OC(=O)c1ccccc1C","no soluble"
-2.07,"c1cccc2c1N=C1C(CCN1C2O)O","no soluble"
-2.07,"O=C(O)Cc1c2c([nH]c1)cccc2","no soluble"
-2.08,"CC(C)c1ccc(c(c1)O)C","no soluble"
-2.09,"O=C(C)Nc1cccc(c1)C","no soluble"
-2.09,"c1c([nH0]2c(OC(=O)N(C)C)cc(C)[nH0]2)cccc1","no soluble"
-2.09,"c1c2c(cc(c1OC)OC)C13CCN4CC=5C(CC14)C1C3N2C(CC1OCC5)=O","no soluble"
-2.1,"Clc1c(CO)c(ccc1)Cl","no soluble"
-2.11,"O=C(O)c1ccccc1C(O)=O","no soluble"
-2.12,"c1c(S)cccc1","no soluble"
-2.12,"[nH]1c2[nH0]c[nH0]c(N)c2[nH0]c1","no soluble"
-2.13,"S=C1N(C)CN(C)CS1","no soluble"
-2.14,"OC(=O)c1cccc(c1)C","no soluble"
-2.14,"c1cccc2c1NC(C=C2)=O","no soluble"
-2.15,"O=C(N1C(=O)NCC1)NCC(C)C","no soluble"
-2.15,"C1C=CC=CC=C1","no soluble"
-2.16,"Clc1c(OCC(=O)O)cccc1","no soluble"
-2.16,"c1c2cc(O)ccc2[nH0]cc1","no soluble"
-2.17,"O=C1NC(=O)NC(C1(C=1CCCCC1)CC)=O","no soluble"
-2.17,"O=C(N)Nc1ccc(cc1)OCC","no soluble"
-2.18,"O=C1NC(=O)NC(C1(c1ccccc1)CC=C)=O","no soluble"
-2.18,"[O-][S+2]([O-])(NC(NCCCC)=O)c1ccc(cc1)N","no soluble"
-2.19,"[O-][N+](=O)c1ccc(C=NO)o1","no soluble"
-2.19,"c1c(N)cccc1[N+]([O-])=O","no soluble"
-2.21,"O=C1NC(=O)NC(C1(C(C)C)CC)=O","no soluble"
-2.21,"c1c(C)cccc1","no soluble"
-2.21,"O=C(C(O)(c1ccccc1)c1ccccc1)O","no soluble"
-2.22,"c12c(O)cccc1cccc2","no soluble"
-2.22,"c1c(C)cc(c(c1)C(C)C)O","no soluble"
-2.22,"O=C(C(C)Oc1ccccc1Cl)O","no soluble"
-2.22,"[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O","no soluble"
-2.23,"O=C1NC(=O)N(C)C(C1(CC)CC)=O","no soluble"
-2.23,"Cc1c(OCC(=O)O)ccc(c1)Cl","no soluble"
-2.24,"Cc1c(CCCC)c(O)[nH0]c([nH0]1)N(C)C","no soluble"
-2.24,"[nH0]1c(C)cc([nH0]c1C)N[S+2]([O-])(c1ccc(cc1)N)[O-]","no soluble"
-2.24,"O=C(C)Nc1ccccc1O","no soluble"
-2.26,"O=C1C=CNC(=S)N1","no soluble"
-2.28,"c1c(O)cc2c(cccc2)c1","no soluble"
-2.28,"O=C1C(C(=O)NC(N1)=O)[N+]([O-])=O","no soluble"
-2.3,"O=C(CCCCCCC)O","no soluble"
-2.3,"c1c(O[P+]([S-])(OCC)OCC)ccc(c1)[S+](C)[O-]","no soluble"
-2.31,"c1c(F)c(F)c(cc1F)F","no soluble"
-2.32,"c1c(C(=O)OCC)cccc1","no soluble"
-2.32,"C1C2CCC(C)(C2(C)C)C1O","no soluble"
-2.32,"c1c(N)ccc(c1)[S+2]([O-])(Nc1cc[nH0][nH0]1c1ccccc1)[O-]","no soluble"
-2.33,"CCCOC(=O)c1ccc(cc1)N","no soluble"
-2.33,"c1c(NC(=O)NN)cccc1","no soluble"
-2.34,"O=C(c1c(O)cccc1)OC","no soluble"
-2.34,"Clc1c(O)c(cc(c1)Cl)Cl","no soluble"
-2.34,"O=C1C(CC)(CCC(N1)=O)c1ccccc1","no soluble"
-2.35,"CCc1c(N)c(CC)ccc1","no soluble"
-2.35,"O=C(c1c(C(=O)OCC)cccc1)OCC","no soluble"
-2.35,"CCOC(=O)c1ccc(cc1)O","no soluble"
-2.36,"O=CCCCCCCC","no soluble"
-2.36,"CCCCC#C","no soluble"
-2.36,"CN(C(=O)NC1CCCCCCC1)C","no soluble"
-2.36,"[nH0]1c(SC)c2c([nH0]cc[nH0]2)[nH0]c1","no soluble"
-2.36,"[nH0]1c2C=NC(=S)Nc2[nH0]cc1","no soluble"
-2.37,"c1c(OCC)ccc(c1)NC(C)=O","no soluble"
-2.37,"BrCCCC","no soluble"
-2.38,"c1c(Cl)cccc1","no soluble"
-2.38,"BrCC(CCl)Br","no soluble"
-2.38,"N#Cc1c(C#N)cccc1","no soluble"
-2.38,"[nH0]1c(O)c2c[nH0][nH]c2[nH0]c1","no soluble"
-2.39,"c1c(CCl)cccc1","no soluble"
-2.39,"c1c(c2c(O)cccc2)cccc1","no soluble"
-2.39,"c1c(SC)cccc1","no soluble"
-2.41,"COC(=O)c1ccc(cc1)OC","no soluble"
-2.41,"s1c(C)[nH0][nH0]c1N[S+2]([O-])(c1ccc(cc1)N)[O-]","no soluble"
-2.41,"[O-][N+](=O)c1ccc(cc1)OC","no soluble"
-2.42,"c1c2[nH]cc(C)c2ccc1","no soluble"
-2.43,"BrCC(C)C","no soluble"
-2.43,"O=C1C=C(NC(=S)N1)C","no soluble"
-2.43,"c1c(N)ccc(c1)[S+2]([O-])(Nc1[nH0]ccs1)[O-]","no soluble"
-2.43,"c1c(NC(=O)C2=C(OCC[S+2]2([O-])[O-])C)cccc1","no soluble"
-2.44,"[O-][N+](=O)c1cccc(c1)C","no soluble"
-2.44,"[O-][S+2]([O-])(Nc1[nH0]c(C)c(C)o1)c1ccc(cc1)N","no soluble"
-2.45,"Sc1[nH0]cc(c([nH0]1)O)C","no soluble"
-2.45,"Clc1cc(ccc1OC(C)C(O)=O)Cl","no soluble"
-2.47,"c1c(C(=O)O)c(Cl)c(cc1Cl)N","no soluble"
-2.48,"O=C1N(C(=O)C(=C(C)N1)Cl)C(C)(C)C","no soluble"
-2.48,"c1c(N(C(=O)CCl)C(C)C)cccc1","no soluble"
-2.51,"c1c(Cl)c(OCC(O)=O)ccc1Cl","no soluble"
-2.52,"C1C2C(=C(C3(C1C(C(=C(C3=O)C(N)=O)O)N(C)C)O)O)C(c1c(C2O)c(ccc1O)Cl)=O","no soluble"
-2.52,"CCCC(C)C1(CC)C(NC(NC1=O)=O)=O","no soluble"
-2.53,"c1c(OC)c(O)cc(c1Cl)Cl","no soluble"
-2.54,"CCC=CC","no soluble"
-2.54,"c1c(O)c2ccc[nH0]c2cc1","no soluble"
-2.54,"[nH0]1c(OC)cc([nH0]c1C)N[S+2]([O-])(c1ccc(cc1)N)[O-]","no soluble"
-2.55,"c1cc(c(C)cc1Cl)OC(C)C(O)=O","no soluble"
-2.56,"O1C(C)=C(CCC1)C(Nc1ccccc1)=O","no soluble"
-2.57,"O=C1NC(=O)NC(C1(CCC(C)C)CC)=O","no soluble"
-2.58,"c1c(OC)c[nH0]c([nH0]1)N[S+2]([O-])(c1ccc(cc1)N)[O-]","no soluble"
-2.58,"O=C(C)CCCCCCC","no soluble"
-2.59,"C1C=CCCC1","no soluble"
-2.59,"O=C(O)c1cccc(c1)Cl","no soluble"
-2.59,"s1c(CC)ccc1","no soluble"
-2.6,"N1C(=NCC1)CN(Cc1ccccc1)c1ccccc1","no soluble"
-2.6,"ClC(C(Cl)Cl)(Cl)Cl","no soluble"
-2.6,"c1cc(ccc1OC)C(C1CC1)(c1c[nH0]c[nH0]c1)O","no soluble"
-2.61,"O=C(O)CN1c2c(SC1=O)cccc2Cl","no soluble"
-2.62,"[O-][S+2]([O-])(Nc1cc(o[nH0]1)C)c1ccc(cc1)N","no soluble"
-2.62,"O=C(N)OCCCCCCC","no soluble"
-2.62,"[O-][S+2]1([O-])NCNc2c1cc(c(c2)Cl)[S+2]([O-])(N)[O-]","no soluble"
-2.63,"O1CC(C2C1C(CO2)O[N+]([O-])=O)O[N+]([O-])=O","no soluble"
-2.63,"CCC(=O)c1ccc(cc1)N","no soluble"
-2.64,"CN(C)CCN(Cc1ccccc1)c1cccc[nH0]1","no soluble"
