"logS","smiles","Category","id"
-2.85,"OC(C(=O)c1ccccc1)c2ccccc2","no soluble",4418
-1.11,"[nH0]1c(OC)c2c([nH0]cc[nH0]2)[nH0]c1","no soluble",3120
-8.56,"Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ","no soluble",4689
0.39,"C1OC(O)C(O)C(O)C1O","soluble",4180
-4.8,"CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O","no soluble",393
-3.48,"CCCCOC(=O)c1ccccc1","no soluble",1212
-2.93,"COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1","no soluble",1093
-1.31,"Cc1cccc(C)c1O","no soluble",1336
-4.873,"CN(C(=O)COc1nc2ccccc2s1)c3ccccc3","no soluble",4335
-1.28,"CNc1ccccc1","no soluble",1060
-1.49,"c1c[nH]c(=O)[nH]c1=O","no soluble",4794
-4.71,"CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C","no soluble",4412
-2.375,"CCCCCC1(CCO)C(=O)NC(=S)NC1=O","no soluble",2251
-1.684,"CCN(CC)CCC(C)(O)c1ccc(OC)c2ccccc12","no soluble",2485
-3.549,"CC(=O)OC1c2ccccc2N(C(N)=O)c2ccccc2C1OC(C)=O","no soluble",2740
-1.24,"COC(=O)c1cc(O)c(O)c(O)c1 ","no soluble",4477
-1.92,"CCCCCCOC(N)=O","no soluble",1015
-2.077,"COc1cc(N)c2c(c1OC)C(=O)OC2","no soluble",2087
-5.227,"Cc1cc2cc3c(C)cc(=O)oc3cc2o1","no soluble",1874
-3.329,"O=C(O)c1ccccc1N=Nc1ccc(O)cc1","no soluble",2081
-4.314,"c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ","no soluble",4564
-6.62,"Clc1ccccc1C(c1ccc(cc1)Cl)C(Cl)(Cl)Cl","no soluble",4096
-1.22,"CC(C(C(C)C)O)C","no soluble",3133
-2.675,"O=C(O)c1cccc2ncccc12","no soluble",1882
-1.16,"c1ccc2ocnc2c1","no soluble",717
-2.077,"O=C1NC(=O)NC(=O)C1(CC=C)CC=C","no soluble",4544
-3.55,"Clc1cccc(I)c1","no soluble",597
-0.83,"O=C(C=C)CCC","no soluble",3088
-3.52,"Clc1c(C)cccc1","no soluble",3499
-4,"CCNc1nc(NC(C)(C)C)nc(SC)n1","no soluble",1583
-1.4,"C1CN(CCN1N=O)N=O","no soluble",4846
-0.066,"CCC1(CC)C(=O)N=C([O-])NC1=O","soluble",2518
-0.942,"Nc1cc(C(=O)O)cc(S(=O)(=O)O)c1","no soluble",2497
-1.86,"CCCC(CCC)C(=O)O","no soluble",1512
-1.265,"O=S(=O)(O)c1ccc2ccccc2c1","no soluble",2460
-3.335,"O=c1cnc2c(=O)[nH]c(=O)[nH]c2[nH]1","no soluble",1951
-1.01,"CC(C)COC=O","no soluble",1252
-6.89,"c1c(C(C(Cl)(Cl)Cl)c2ccc(cc2)OC)ccc(c1)OC","no soluble",4099
-4.88,"c1c(Cl)cccc1c1ccccc1","no soluble",3635
-2.55,"Brc1ccccc1","no soluble",25
-3.15,"O=C(Nc1ccccc1)Nc2ccccc2","no soluble",4298
-1.221,"COc1ccc2c3c1CCCC3CN(C(=N)N)C2","no soluble",2574
-2.21,"O=C(C(O)(c1ccccc1)c1ccccc1)O","no soluble",3294
-5.13,"COc1c(Cl)cc(Cl)c(Cl)c1Cl","no soluble",1745
-0.92,"CC(C)CC(C)(C)O","no soluble",1402
-2.59,"C1CCC=CC1","no soluble",4317
-4.09,"Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34","no soluble",4255
-7.92,"Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1","no soluble",242
-2.1669,"CCCCNCc1ccc(C(=O)c2ccc(S(N)(=O)=O)s2)cc1","no soluble",2957
-3.82,"CCCC/C=C/C","no soluble",4568
-2.7,"O=C1C=C2CC3(O)COc4c(ccc(O)c4O)C3=C2C=C1O","no soluble",1118
-1.54,"BrC(Cl)Cl","no soluble",4434
-2.866,"CC(C)(C)NC(=O)COC(=O)c1ccccc1","no soluble",2652
-2.41,"[O-][N+](=O)c1ccc(cc1)OC","no soluble",3337
-0.71,"c1c(OCCO)cccc1","no soluble",3069
-1.59,"CC(C)Br","no soluble",55
-3.117,"COc1ccc(OC)c([N+](=O)[O-])c1","no soluble",2240
-0.85,"c1c(C)c(N)ccc1","no soluble",3808
-0.24,"CC1CCCC(O)(C(C)C)C1","soluble",1740
-1,"N#Cc1ccccc1","no soluble",910
-1.95,"Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C","no soluble",937
-3.999,"CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C","no soluble",4289
-3.4,"Nc1nc(O)nc2nc[nH]c12","no soluble",774
-2.39,"Cc1ccsc1","no soluble",1540
-3.7,"c1ccc2c(c1)C(=O)N(C2=O)C3CCC(=O)NC3=O","no soluble",4792
-7.32,"CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C","no soluble",1108
-0.949,"Nc1c2ccccc2nc2cccc(F)c12","no soluble",2471
-1.92,"O=C(N)OCCCCCC","no soluble",3247
-3.04,"c1c(Cl)cc(cc1)Cl","no soluble",3968
-2.59,"CCc1cccs1","no soluble",1534
-2.54,"Fc1ccc(CCl)cc1","no soluble",556
0.43,"CCC(C)O","soluble",1464
-1.93,"OC(c1ccccc1)C(c1ccccc1)O","no soluble",3252
-5.071,"O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3","no soluble",4511
-5.222,"CCCCCCCCC(CC)(CC)C(=O)NO","no soluble",2223
-2.161,"NNC(=O)c1ccc([N+](=O)[O-])cc1","no soluble",2585
-4.569,"CCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCC","no soluble",2062
-2.05,"O=C(C)CCCCCC","no soluble",3263
-4.43,"CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1","no soluble",1357
-4.89,"CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2","no soluble",4675
-2.8,"CNC(=O)Oc1cccc2CC(C)(C)Oc12","no soluble",4378
-1.286,"COc1ccc2cc(C(C)C(=O)OCCCCN3CCN(C)CC3)ccc2c1","no soluble",2861
-5.086,"Cc1cc(=O)oc2c1cc(C)c1oc3c(c12)CCCC3","no soluble",2569
-4.11,"CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O","no soluble",1156
-1.6,"CC(=O)CC(=O)CC(C)C","no soluble",1189
-2.93,"CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1","no soluble",944
-1.99,"CC12CCC(CC1=O)C2(C)C","no soluble",1140
-2.351,"NCCNc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1","no soluble",2431
-5.22,"Cc1cccc2c1Cc3ccccc32","no soluble",4137
-3.35,"CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O","no soluble",1653
-4.222,"COc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1","no soluble",2447
-5.6,"Brc1cc(Br)cc(Br)c1","no soluble",13
-1.19,"Cc1ccccc1OCC(O)CO","no soluble",2151
-1.934,"O=C(O)C1CCC(C(=O)O)SS1","no soluble",2841
-2.85,"O=C(Oc1ccccc1)c1ccccc1","no soluble",1163
-3.56,"CCCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O","no soluble",2724
-3.921,"CNC(=O)Oc1cc(C)c(SC)c(C)c1","no soluble",2099
-1.71,"FC(F)(F)C(Cl)Br ","no soluble",4731
-1.284,"CCN(CC)S(=O)N(CC)CC","no soluble",1954
1,"C1N(C)CCOC1","soluble",2976
-6.47,"c1c(Cl)ccc(c1c1cccc(Cl)c1Cl)Cl","no soluble",3707
-4.442,"CNC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1C","no soluble",2797
-4.65,"CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C","no soluble",1381
-0.7,"c1c(O)cccc1Cl","no soluble",3066
-7.25,"c1c(c2c(Cl)ccc(c2)Cl)ccc(c1Cl)Cl","no soluble",3723
-8.06,"Brc1ccc(Br)c(-c2cc(Br)ccc2Br)c1","no soluble",1742
-0.01,"O=CCCC","soluble",3016
-1.19,"CC(CCl)[N+](=O)[O-]","no soluble",4837
-1.37,"c1c(Cl)cc(cc1)N","no soluble",3152
-7.2,"ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2","no soluble",4369
-9.332,"c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67","no soluble",4513
-0.17,"CN1c2c(C(N(C)C1=O)=O)[nH0](CC(CO)O)c[nH0]2","soluble",3026
-2.468,"Nc1nc(=O)n(-c2ccccc2)[nH]1","no soluble",1938
-1.4,"CCN(CCOC(=O)c1ccc(cc1)N)CC","no soluble",3156
-0.85,"CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ","no soluble",4573
-7.68,"Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1","no soluble",257
-3.047,"O=C1OC(c2ccc(Br)cc2)C(Br)C1=O","no soluble",2105
-3.664,"COc2c1occc1cc3ccc(=O)oc23 ","no soluble",4452
-5.0706,"C#CCN(C)C(C)Cc1ccccc1","no soluble",1808
-4.68,"CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O","no soluble",746
-1.96,"COc1ccccc1O","no soluble",1262
0.49,"CC1CNC(C)CN1","soluble",766
-2.64,"O=C1C(CC)(C=2CC3CCC(C3)C2)C(NC(N1)=O)=O","no soluble",3941
-2.384,"CCc1nc2[nH]c(=O)[nH]c(=O)c2nc1CC","no soluble",2147
-2.43,"CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1","no soluble",1537
-4.15,"CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C","no soluble",1661
-2.26,"O=c1cc[nH]c(=S)[nH]1","no soluble",1562
-1.92,"CC(C)CCOC(=O)C","no soluble",4162
-2.21,"c1c(C)cccc1","no soluble",3293
-0.91,"COc2cnc1cncnc1n2","no soluble",4557
-1.237,"CCOC(=O)C(CCc1ccccc1)NC(C)CN1CCCC1C(=O)O","no soluble",2843
-2.16,"c1c2ccccc2[nH][nH0]1","no soluble",3899
-6.29,"Clc1ccc(Cl)c(-c2ccccc2)c1Cl","no soluble",322
-0.85,"Cc1ccccc1N","no soluble",955
-4.13,"CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C","no soluble",553
-5.72,"COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl","no soluble",300
-4.66,"CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C","no soluble",1253
-1.73,"CCCBr","no soluble",43
-3.954,"CCCCCOC(=O)c1ccc(O)c(Cl)c1","no soluble",2400
-4.955,"CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ","no soluble",4577
-2.92,"NC(=O)NN=Cc1ccc([N+](=O)[O-])o1","no soluble",2851
-2.102,"CC(=O)C(Oc1ccccc1Cl)C(=O)O","no soluble",2264
-2.49,"CC1CCC(C(C)C)C(=O)C1","no soluble",1160
-2.9,"Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ","no soluble",4471
-3.216,"O=c1ccc2cc3ccoc3c(O)c2o1","no soluble",2104
-0.38,"CCC(C)(O)CC","soluble",1400
-8.33,"CCCCCCCCCCCCCCCCCCCCCCCCCC","no soluble",131
-2.75,"O=C(CCCCCCCC)O","no soluble",3389
-0.78,"c1ccc2[nH]nnc2c1","no soluble",824
-6.08,"O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl","no soluble",1789
-4.46,"CC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1","no soluble",1168
-2.288,"COc1c(C(=O)O)cccc1C(=O)O","no soluble",2288
-8.3,"Clc1c(c2c(Cl)c(Cl)c(cc2)Cl)c(Cl)c(c(c1)Cl)Cl","no soluble",4110
-0.19,"O=C(O)CCSSCCC(=O)O","soluble",2030
-1.787,"CCC1(c2ccccc2)C(=O)NC(=O)N(CC(O)CO)C1=O","no soluble",2381
-4.45,"c1ccc(N=Nc2ccccc2)cc1","no soluble",1089
-2.12,"Sc1ccccc1","no soluble",1594
-3.027,"CN(C)C(=O)COC(=O)C1CCn2c(C(=O)c3ccccc3)ccc21","no soluble",2789
-3.81,"CCCCCCBr","no soluble",39
-7.21,"Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ","no soluble",4295
-3.48,"c1c(O)ccc(c1)c1ccccc1","no soluble",3493
-2.456,"N=C(N)NN=Cc1c(O)ccc2ccccc12","no soluble",2618
-3.59,"[O-][S+2]1(c2cc(c(cc2NC(Cc2ccccc2)N1)C(F)(F)F)[S+2](N)([O-])[O-])[O-]","no soluble",3503
-0.6,"CC(=O)OCC(COC(C)=O)OC(C)=O","no soluble",1295
-1.52,"Nc1c(Cl)cccc1","no soluble",3852
-4.883,"CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12","no soluble",4662
-7.39,"Clc1c(c2c(Cl)cccc2Cl)c(Cl)ccc1","no soluble",3728
-5.84,"CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O","no soluble",414
-3.74,"[O-][S+2]([O-])(Nc1[nH0][nH0]c(C(C)(C)C)s1)c1ccc(cc1)N","no soluble",4006
-2.62,"CCOC(=O)c1ccc(N)cc1","no soluble",973
-0.4,"Nc1ccc(C(=O)O)cc1","soluble",975
-0.47,"Cc1ncnc2nccnc12","soluble",663
-1.26,"CC1=NC=C(N1CCO)[N+](=O)[O-]","no soluble",4886
-5.22,"O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1","no soluble",1791
-2.35,"CCc1cccc(CC)c1N","no soluble",954
-2.13,"CCCCC(CC)C=O","no soluble",4547
-2.39,"O=C1NC(=O)NC(=O)C1(CC)C(C)CCC","no soluble",4432
-1.5,"O=S(=O)(CCCl)CCCl","no soluble",497
-8.6,"Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ","no soluble",4149
-2.88,"CN(C)C1C2CC3C(=C(C2(C(C(=C1O)C(N)=O)=O)O)O)C(c1c(C3(C)O)c(ccc1O)Cl)=O","no soluble",3407
-2.63,"O1CC(C2C1C(CO2)O[N+]([O-])=O)O[N+]([O-])=O","no soluble",3372
-1.89,"O=c1ccc2ccccc2o1","no soluble",1096
-5.06,"Clc1cccc(Cl)c1Oc1ccccc1","no soluble",1691
-3.687,"O=c1[nH]c2nc[nH]c(=O)c2[nH]c1=O","no soluble",2076
-7.39,"Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1","no soluble",256
-3.99,"CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O","no soluble",1316
-1.44,"CCCCNCCCC","no soluble",1049
-3.96,"c1ccc(Oc2ccccc2)cc1","no soluble",1161
-4.21,"c1c(NC(=O)c2ccccc2I)cccc1","no soluble",3574
-4.11,"CCOP(=S)(OCC)SCSCC","no soluble",1665
-4.554,"CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ","no soluble",4693
-5.474,"O=C(c1ccc2ccccc2c1)N(O)c1ccc(Cl)cc1","no soluble",2631
-1.77,"NC(=S)Nc1ccccc1","no soluble",1592
-5.29,"CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O","no soluble",1131
-2.4,"C=C(C)C(=C)C","no soluble",197
-5.666,"OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl","no soluble",4392
-4.8,"COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1","no soluble",1025
-1.21,"c1c(N)ccc(c1)C","no soluble",3826
-3.656,"CCC1(CC)OC(=O)c2cc([N+](=O)[O-])ccc21","no soluble",2206
-3.52,"Cc1cccc(Cl)c1","no soluble",1680
-1.78,"CC(=O)Nc1ccc(F)cc1","no soluble",559
-4.02,"COc1c(O)c(Cl)c(c(c1Cl)Cl)Cl","no soluble",3548
-3.04,"C1Cc2ccccc2C1","no soluble",4200
-4.54,"Clc1ccccc1c2ccccc2","no soluble",4190
-1.89,"CC(=O)OCCCCC","no soluble",3238
-4.06,"CCNc1nc(Cl)nc(N(CC)CC)n1","no soluble",445
-5.67,"CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl","no soluble",441
-8.402,"CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2","no soluble",4268
0.04,"CC(C)NCC(O)COc1ccc(CC(N)=O)cc1","soluble",2925
-0.45,"CSC","soluble",1587
-1.1,"CC(OC(C)C)C","no soluble",3117
-3.931,"OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ","no soluble",4623
-2.36,"C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O","no soluble",808
-3.99,"CCCCCCCCl","no soluble",487
-5.19,"C1CCC2CCCCC2C1","no soluble",109
-2.24,"CC(C)SC(C)C","no soluble",1589
-1.14,"OCCCC(C)C","no soluble",3123
0.43,"CCOP(=O)(OCC)OCC","soluble",1522
-0.297,"CC1C(=O)CCC2C(O)CCC(O)C12","soluble",2347
-1.022,"CNC(Cc1ccc(O)c(O)c1)C(=O)O","no soluble",2351
-1.46,"Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O","no soluble",845
-3.0881,"Nc1ccc(N=Nc2ccccc2)c(N)n1","no soluble",1832
-2.32,"COc1ccc(OC)c(C=O)c1","no soluble",1696
-2.389,"OC(=S)CCCCCCCC(O)=S","no soluble",2025
-2.39,"ClCc1ccccc1","no soluble",485
-3.078,"O=C(O)CCP(=O)(O)c1ccccc1","no soluble",2314
-1.09,"CCBr","no soluble",46
0,"Oc1ccccc1","soluble",1363
-1.229,"CC1(C)OCC(COC(=O)c2ccccc2C(=O)O)O1","no soluble",2849
-3.33,"O=C7N2c1ccccc1[C@@]64[C@@H]2[C@@H]3[C@@H](OC/C=C5\[C@@H]3C[C@@H]6N(CC4)C5)C7","no soluble",4801
-2.16,"O=C(O)COc1ccccc1Cl","no soluble",370
-5.16,"CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-]","no soluble",848
-1.64,"CCCC#C","no soluble",3862
-3.24,"O=C(C)Nc1cc(c(cc1C)C)N[S+2]([O-])(C(F)(F)F)[O-]","no soluble",3455
-2.312,"CCC1OC(=O)c2cc(C#N)ccc21","no soluble",1860
0.96,"c1c(CO)ccc[nH0]1","soluble",3758
-1.225,"CC(O)C(NC(=O)c1ccccc1)C(=O)O","no soluble",2364
-1.33,"CC(=O)CCC(C)C","no soluble",1185
-2.33,"Cc1ccccc1N(=O)=O","no soluble",4272
-4.35,"CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C","no soluble",1370
-3.92,"CON(C)C(=O)Nc1ccc(Br)c(Cl)c1","no soluble",5
-4.07,"Brc1ccc(Br)cc1","no soluble",18
-0.33,"CS(=O)(=O)NS(=O)(=O)C1CCCCC1","soluble",2421
-2.873,"COC(=O)c1ccc(O)c(Cl)c1","no soluble",2278
-8.94,"Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl","no soluble",4600
-3.143,"CCC(CC)CC1(CCO)C(=O)NC(=S)NC1=O","no soluble",2259
-4.118,"O=c1[nH]c(Nc2ccccc2)nc2[nH]cnc12","no soluble",2599
-3.337,"O=C(CS)Nc1ccc2ccccc2c1","no soluble",2732
-5.41,"CC12CC3C(CC1CCC1C2CCC2(C)C1CCC2O)S3","no soluble",3673
-7.16,"c1c(c2c(Cl)c(Cl)c(c(c2)Cl)Cl)cccc1","no soluble",4103
-3.813,"CCCCCOC(=O)c1ccc(O)cc1","no soluble",2298
-1.51,"N=C(N)NCC(=O)O","no soluble",1056
-2.69,"CC(C(C)(C)Cl)Cl","no soluble",3380
-1.8,"c1cc(c(cc1F)F)C(Cn2cncn2)(Cn3cncn3)O","no soluble",4814
-2.78,"O=C1c2ccccc2C(=O)c2c1ccc(O)c2O","no soluble",1311
-1.51,"CCCOP(=O)(OCCC)OCCC","no soluble",4905
-7.99,"Cc1c(Cl)ccc(Cc2c(Cl)cccc2Cl)c1Cl","no soluble",1746
-3.96,"Cc1ccc2c([N+](=O)[O-])ccc(O)c2n1","no soluble",2089
-2.651,"O=C1OCc2ccc([N+](=O)[O-])cc21","no soluble",1931
-4.6914,"Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1","no soluble",1825
-2.82,"Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]","no soluble",852
-2.097,"CC(=O)OC(OC(C)=O)C(OC(C)=O)OC(C)=O","no soluble",2060
-11.59,"Clc1c(Cl)c(Cl)c2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c1Cl","no soluble",1727
-3.486,"CCCCCOC(=O)c1ccccc1C(=O)OCCCCC","no soluble",2138
-4.35,"Brc1cccc2ccccc12","no soluble",1
-4.98,"Clc1cc(Cl)c2nsnc2c1Cl","no soluble",238
-3.177,"CCN(CC)C(=O)Cn1cc(I)c(=O)c(I)c1","no soluble",2220
-1.85,"ClCCCBr","no soluble",42
-4.1,"CCCCCCCCCC(=O)OCC","no soluble",1237
0,"CCCCO","soluble",1428
-1.479,"CCc1c(C)c(CN)nc2ccccc12","no soluble",2559
-1.8,"OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ","no soluble",4478
-0.55,"CCOC(C)C","no soluble",1297
-0.42,"Nc1ccccc1N","soluble",957
-0.68,"c1c(NC=O)cccc1","no soluble",3064
-2.52,"CCCC(C)C1(CC)C(NC(NC1=O)=O)=O","no soluble",3352
-3.68,"c1c(N)ccc(c1)c1[nH0]c2ccc(C)cc2s1","no soluble",4003
-1.96,"Nc1ccccc1[N+](=O)[O-]","no soluble",857
-2.36,"CCCCCCCC=O","no soluble",1289
-7.28,"c1c(c2c(Cl)c(Cl)ccc2)c(Cl)c(cc1)Cl","no soluble",3724
-3.899,"O=C(COC(=O)c1ccccc1)NC1CCCCC1","no soluble",2753
-0.48,"CN1C2CC(CC1C1C2O1)OC(C(c1ccccc1)CO)=O","soluble",3051
-1.01,"c1c(O)cccc1[N+]([O-])=O","no soluble",3817
-3.81,"CCOc1ccc2nc(S(N)(=O)=O)sc2c1","no soluble",1619
-2.11,"O=C1C(O)C2CC3N1CCC31c3ccccc3N3C(=O)C=CC2C31","no soluble",2892
1.07,"C1CNCCN1","soluble",756
-2.522,"CCCCCCNC(=O)c1cccnc1","no soluble",1911
-2.86,"CN(C=Nc1c(cc(Cl)cc1)C)C","no soluble",3958
0.56,"C1CCCO1","soluble",2990
-2.73,"C=CC(C)C","no soluble",219
-2.23,"C1C2CCC(C(C1OC(c1ccccc1)=O)C(=O)OC)N2C","no soluble",3904
-0.8,"CCCCC(C)=O","no soluble",1179
-4.6,"CCCCCCCOC(=O)c1ccc(N)cc1","no soluble",968
-2.73,"CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ","no soluble",4382
-1.966,"NC(=O)NS(=O)(=O)c1ccc(N)cc1","no soluble",2188
-5.15,"CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","no soluble",1058
-1.85,"BrCCCCl","no soluble",3871
-1.838,"Nc1c2ccccc2nc2cccc([N+](=O)[O-])c12","no soluble",2479
-5.47,"CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O","no soluble",4134
-7.8,"Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1","no soluble",325
-8.56,"Clc1c(c2c(Cl)cc(c(c2)Cl)Cl)cc(c(c1)Cl)Cl","no soluble",3744
-2.13,"CCCCC(C=O)CC","no soluble",1303
-0.39,"CC(C)C(C)CO","soluble",1442
-1.64,"CCCCC1(CC)C(=O)NC(=O)NC1=O","no soluble",792
-1.97,"c1c(F)ccc(c1)F","no soluble",3881
-2.25,"CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O","no soluble",800
-1.99,"C1c2cc(O)ccc2CCC1","no soluble",3260
-4.42,"COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C ","no soluble",4128
-5.85,"Cc1cccc2c1ccc1ccccc12","no soluble",172
-2.43,"NC(=O)c1cnc2n1CCc1ccccc1C21CCNCC1","no soluble",1848
-2.3,"CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ","no soluble",4533
-4.383,"CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3","no soluble",2716
-0.7,"Oc1cccc(Cl)c1","no soluble",407
-5.26,"c1ccc2c(c1)ccc1ccccc12","no soluble",67
-2.347,"O=[N+]([O-])OC1CCCCC1O[N+](=O)[O-]","no soluble",2833
-3.0109,"CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12","no soluble",1843
-2.396,"Nc1c2ccccc2nc2ccc(F)cc12","no soluble",2468
-2.59,"O=C(O)c1cccc(Cl)c1","no soluble",401
-2.273,"Sc1nccc(=O)[nH]1 ","no soluble",4545
-0.99,"C1=CC(=C(C=C1O)[N+](=O)[O-])O","no soluble",4874
-5.153,"CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ","no soluble",4276
-1.54,"ClC(Br)Cl","no soluble",3854
-2.4608,"CCN(CC)Cc1ccc(S(=O)(=O)c2ccc(S(N)(=O)=O)s2)cc1O","no soluble",2949
-6.58,"Clc1cc(Cl)c(Oc2ccccc2)cc1Cl","no soluble",1772
-3.29,"CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1","no soluble",284
-3.8,"[O-][S+2](Nc1c(C)cc(cc1)[S+2]([O-])(c1ccccc1)[O-])([O-])C(F)(F)F","no soluble",4013
-2.51,"c1c(Cl)c(OCC(O)=O)ccc1Cl","no soluble",3350
-2.29,"C1(NC(C(c2ccccc2)(C(=O)N1)CC)=O)=O","no soluble",4777
-1.16,"ClCC[S+]([O-])CCCl","no soluble",3126
-1.73,"OC1(C=CC(=O)C=C1)c1cc(ccc1O)O","no soluble",3212
-1.96,"Cc1nc2ccccc2[nH]1","no soluble",784
-3.48,"O=[N+]([O-])c1cccc(Cl)c1Cl","no soluble",849
-3.04,"FC(Cl)(Cl)CCl","no soluble",1774
-3.66,"CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O","no soluble",1098
-3.05,"c1c(Cl)c(Cl)ccc1","no soluble",3430
-2.732,"CC(C)NC(=O)COC(=O)c1ccccc1","no soluble",2744
-1.94,"CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1","no soluble",1639
-3.77,"Cc1ccc(C(C)C)cc1","no soluble",216
-0.586,"CCOC(=O)CNC(C)=CC(C)=O","no soluble",2036
-4.483,"CC1C(N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c2c1Cl","no soluble",2795
-1.58,"c1ccc(cc1)C(=O)O","no soluble",4737
